variable,year,region,unit,value
GDP|PPP,2015,GRC,billion USD_2010/yr,276.8941558
GDP|PPP,2015,GRD,billion USD_2010/yr,1.4317104
GDP|PPP,2015,GRL,billion USD_2010/yr,3.19024008
GDP|PPP,2015,GTM,billion USD_2010/yr,142.0550518
GDP|PPP,2015,GUF,billion USD_2010/yr,0.0
GDP|PPP,2015,GUM,billion USD_2010/yr,0.0
GDP|PPP,2015,GUY,billion USD_2010/yr,7.53076032
GDP|PPP,2015,HKG,billion USD_2010/yr,377.3279126
GDP|PPP,2015,HMD,billion USD_2010/yr,0.0
GDP|PPP,2015,HND,billion USD_2010/yr,44.25940776
GDP|PPP,2015,HRV,billion USD_2010/yr,96.56322696
GDP|PPP,2015,HTI,billion USD_2010/yr,29.68497792
GDP|PPP,2015,HUN,billion USD_2010/yr,244.3194696
GDP|PPP,2015,IDN,billion USD_2010/yr,2350.914594
GDP|PPP,2015,IMN,billion USD_2010/yr,0.0
GDP|PPP,2015,IND,billion USD_2010/yr,7102.663902
GDP|PPP,2015,IOT,billion USD_2010/yr,0.0
GDP|PPP,2015,IRL,billion USD_2010/yr,317.9554099
GDP|PPP,2015,IRN,billion USD_2010/yr,947.0074819
GDP|PPP,2015,IRQ,billion USD_2010/yr,418.4806726
GDP|PPP,2015,ISL,billion USD_2010/yr,15.59863944
GDP|PPP,2015,ISR,billion USD_2010/yr,285.3707182
GDP|PPP,2015,ITA,billion USD_2010/yr,2210.271332
GDP|PPP,2015,JAM,billion USD_2010/yr,22.58918832
GDP|PPP,2015,JEY,billion USD_2010/yr,0.0
GDP|PPP,2015,JOR,billion USD_2010/yr,75.387648
GDP|PPP,2015,JPN,billion USD_2010/yr,4647.93002
GDP|PPP,2015,KAZ,billion USD_2010/yr,460.5363014
GDP|PPP,2015,KEN,billion USD_2010/yr,181.6437545
GDP|PPP,2015,KGZ,billion USD_2010/yr,27.88296936
GDP|PPP,2015,KHM,billion USD_2010/yr,63.98790408
GDP|PPP,2015,KIR,billion USD_2010/yr,0.25186824
GDP|PPP,2015,KNA,billion USD_2010/yr,1.11571536
GDP|PPP,2015,KOR,billion USD_2010/yr,1796.147007
GDP|PPP,2015,KWT,billion USD_2010/yr,181.6671312
GDP|PPP,2015,LAO,billion USD_2010/yr,37.58594544
GDP|PPP,2015,LBN,billion USD_2010/yr,79.92391416
GDP|PPP,2015,LBR,billion USD_2010/yr,6.58359384
GDP|PPP,2015,LBY,billion USD_2010/yr,65.64601392
GDP|PPP,2015,LCA,billion USD_2010/yr,3.04825152
GDP|PPP,2015,LIE,billion USD_2010/yr,0.0
GDP|PPP,2015,LKA,billion USD_2010/yr,230.4177799
GDP|PPP,2015,LSO,billion USD_2010/yr,5.1819912
GDP|PPP,2015,LTU,billion USD_2010/yr,79.30966128
GDP|PPP,2015,LUX,billion USD_2010/yr,57.60160248
GDP|PPP,2015,LVA,billion USD_2010/yr,47.64239208
GDP|PPP,2015,MAC,billion USD_2010/yr,65.39414568
GDP|PPP,2015,MAF,billion USD_2010/yr,0.0
GDP|PPP,2015,MAR,billion USD_2010/yr,237.1787458
GDP|PPP,2015,MCO,billion USD_2010/yr,0.0
GDP|PPP,2015,MDA,billion USD_2010/yr,27.3307512
GDP|PPP,2015,MDG,billion USD_2010/yr,34.23270504
GDP|PPP,2015,MDV,billion USD_2010/yr,6.60533328
GDP|PPP,2015,MEX,billion USD_2010/yr,2189.627232
GDP|PPP,2015,MHL,billion USD_2010/yr,0.1878324
GDP|PPP,2015,MKD,billion USD_2010/yr,28.06097808
GDP|PPP,2015,MLI,billion USD_2010/yr,34.80338808
GDP|PPP,2015,MLT,billion USD_2010/yr,16.2618288
GDP|PPP,2015,MMR,billion USD_2010/yr,223.7868869
GDP|PPP,2015,MNE,billion USD_2010/yr,10.14895296
GDP|PPP,2015,MNG,billion USD_2010/yr,34.86796968
GDP|PPP,2015,MNP,billion USD_2010/yr,0.0
GDP|PPP,2015,MOZ,billion USD_2010/yr,33.10116264
GDP|PPP,2015,MRT,billion USD_2010/yr,19.51564992
GDP|PPP,2015,MSR,billion USD_2010/yr,0.0
GDP|PPP,2015,MTQ,billion USD_2010/yr,0.0
GDP|PPP,2015,MUS,billion USD_2010/yr,23.25128616
GDP|PPP,2015,MWI,billion USD_2010/yr,22.50177576
GDP|PPP,2015,MYS,billion USD_2010/yr,713.1475027
GDP|PPP,2015,MYT,billion USD_2010/yr,0.0
GDP|PPP,2015,NAM,billion USD_2010/yr,23.81214552
GDP|PPP,2015,NCL,billion USD_2010/yr,0.0
GDP|PPP,2015,NER,billion USD_2010/yr,24.18890184
GDP|PPP,2015,NFK,billion USD_2010/yr,0.0
GDP|PPP,2015,NGA,billion USD_2010/yr,940.7023166
GDP|PPP,2015,NIC,billion USD_2010/yr,34.8858888
GDP|PPP,2015,NIU,billion USD_2010/yr,0.0
GDP|PPP,2015,NLD,billion USD_2010/yr,823.2559471
GDP|PPP,2015,NOR,billion USD_2010/yr,298.332882
GDP|PPP,2015,NPL,billion USD_2010/yr,85.8994404
GDP|PPP,2015,NRU,billion USD_2010/yr,0.10242096
GDP|PPP,2015,NZL,billion USD_2010/yr,170.8530787
GDP|PPP,2015,OMN,billion USD_2010/yr,137.344961
GDP|PPP,2015,PAK,billion USD_2010/yr,832.0483226
GDP|PPP,2015,PAN,billion USD_2010/yr,94.27794792
GDP|PPP,2015,PCN,billion USD_2010/yr,0.0
GDP|PPP,2015,PER,billion USD_2010/yr,365.1870266
GDP|PPP,2015,PHL,billion USD_2010/yr,667.7323572
GDP|PPP,2015,PLW,billion USD_2010/yr,0.29325504
GDP|PPP,2015,PNG,billion USD_2010/yr,29.94248568
GDP|PPP,2015,POL,billion USD_2010/yr,945.9352454
GDP|PPP,2015,PRI,billion USD_2010/yr,121.6275278
GDP|PPP,2015,PRK,billion USD_2010/yr,0.0
GDP|PPP,2015,PRT,billion USD_2010/yr,292.5646536
GDP|PPP,2015,PRY,billion USD_2010/yr,73.24972416
GDP|PPP,2015,PSE,billion USD_2010/yr,21.37523616
GDP|PPP,2015,PYF,billion USD_2010/yr,0.0
GDP|PPP,2015,QAT,billion USD_2010/yr,237.8541238
GDP|PPP,2015,REU,billion USD_2010/yr,0.0
GDP|PPP,2015,ROU,billion USD_2010/yr,428.6497277
GDP|PPP,2015,RUS,billion USD_2010/yr,4000.133548
GDP|PPP,2015,RWA,billion USD_2010/yr,21.4606476
