source,variable,period,region,unit,value
WDI-2024,Population,2010,SGP,million,5.0767
WDI-2024,Population,2010,SGS,million,0.0
WDI-2024,Population,2010,SHN,million,0.0053
WDI-2024,Population,2010,SJM,million,0.0026
WDI-2024,Population,2010,SLB,million,0.5404
WDI-2024,Population,2010,SLE,million,6.4367
WDI-2024,Population,2010,SLV,million,6.114
WDI-2024,Population,2010,SMR,million,0.0316
WDI-2024,Population,2010,SOM,million,12.0266
WDI-2024,Population,2010,SPM,million,0.006
WDI-2024,Population,2010,SRB,million,9.0671
WDI-2024,Population,2010,SSD,million,9.7144
WDI-2024,Population,2010,STP,million,0.1821
WDI-2024,Population,2010,SUR,million,0.5461
WDI-2024,Population,2010,SVK,million,5.3914
WDI-2024,Population,2010,SVN,million,2.0486
WDI-2024,Population,2010,SWE,million,9.3781
WDI-2024,Population,2010,SWZ,million,1.0999
WDI-2024,Population,2010,SXM,million,0.0341
WDI-2024,Population,2010,SYC,million,0.0898
WDI-2024,Population,2010,SYR,million,22.3376
WDI-2024,Population,2010,TCA,million,0.0297
WDI-2024,Population,2010,TCD,million,11.8947
WDI-2024,Population,2010,TGO,million,6.5719
WDI-2024,Population,2010,THA,million,68.2705
WDI-2024,Population,2010,TJK,million,7.6218
WDI-2024,Population,2010,TKL,million,0.0014
WDI-2024,Population,2010,TKM,million,5.268
WDI-2024,Population,2010,TLS,million,1.0885
WDI-2024,Population,2010,TON,million,0.1074
WDI-2024,Population,2010,TTO,million,1.4103
WDI-2024,Population,2010,TUN,million,10.8951
WDI-2024,Population,2010,TUR,million,73.1422
WDI-2024,Population,2010,TUV,million,0.0106
WDI-2024,Population,2010,TWN,million,23.0804
WDI-2024,Population,2010,TZA,million,45.1105
WDI-2024,Population,2010,UGA,million,32.3417
WDI-2024,Population,2010,UKR,million,45.8707
WDI-2024,Population,2010,UMI,million,0.0003
WDI-2024,Population,2010,URY,million,3.3527
WDI-2024,Population,2010,USA,million,309.3271
WDI-2024,Population,2010,UZB,million,28.5624
WDI-2024,Population,2010,VAT,million,0.0008
WDI-2024,Population,2010,VCT,million,0.1093
WDI-2024,Population,2010,VEN,million,28.715
WDI-2024,Population,2010,VGB,million,0.0276
WDI-2024,Population,2010,VIR,million,0.1084
WDI-2024,Population,2010,VNM,million,87.411
WDI-2024,Population,2010,VUT,million,0.2454
WDI-2024,Population,2010,WLF,million,0.0131
WDI-2024,Population,2010,WSM,million,0.1947
WDI-2024,Population,2010,World,million,6972.6623
WDI-2024,Population,2010,YEM,million,24.744
WDI-2024,Population,2010,ZAF,million,51.7849
WDI-2024,Population,2010,ZMB,million,13.7921
WDI-2024,Population,2010,ZWE,million,12.8398
WDI-2024,Population,2015,ABW,million,0.1043
WDI-2024,Population,2015,AFG,million,33.7535
WDI-2024,Population,2015,AGO,million,28.1277
WDI-2024,Population,2015,AIA,million,0.0145
WDI-2024,Population,2015,ALA,million,0.0279
WDI-2024,Population,2015,ALB,million,2.8807
WDI-2024,Population,2015,AND,million,0.0717
WDI-2024,Population,2015,ARE,million,8.9169
WDI-2024,Population,2015,ARG,million,43.132
WDI-2024,Population,2015,ARM,million,2.8786
WDI-2024,Population,2015,ASM,million,0.0514
WDI-2024,Population,2015,ATA,million,0.001
WDI-2024,Population,2015,ATF,million,0.0001
WDI-2024,Population,2015,ATG,million,0.0899
WDI-2024,Population,2015,AUS,million,23.816
WDI-2024,Population,2015,AUT,million,8.6427
WDI-2024,Population,2015,AZE,million,9.6493
WDI-2024,Population,2015,BDI,million,10.7272
WDI-2024,Population,2015,BEL,million,11.2742
WDI-2024,Population,2015,BEN,million,10.9328
WDI-2024,Population,2015,BES,million,0.0232
WDI-2024,Population,2015,BFA,million,18.718
WDI-2024,Population,2015,BGD,million,157.83
WDI-2024,Population,2015,BGR,million,7.178
WDI-2024,Population,2015,BHR,million,1.3621
WDI-2024,Population,2015,BHS,million,0.3927
WDI-2024,Population,2015,BIH,million,3.5243
WDI-2024,Population,2015,BLM,million,0.0096
WDI-2024,Population,2015,BLR,million,9.4611
WDI-2024,Population,2015,BLZ,million,0.3599
WDI-2024,Population,2015,BMU,million,0.0652
WDI-2024,Population,2015,BOL,million,11.0901
WDI-2024,Population,2015,BRA,million,205.1882
WDI-2024,Population,2015,BRB,million,0.2781
WDI-2024,Population,2015,BRN,million,0.4214
WDI-2024,Population,2015,BTN,million,0.7433
WDI-2024,Population,2015,BVT,million,0.0
WDI-2024,Population,2015,BWA,million,2.3052
WDI-2024,Population,2015,CAF,million,4.8193
WDI-2024,Population,2015,CAN,million,35.7029
WDI-2024,Population,2015,CCK,million,0.0006
WDI-2024,Population,2015,CHE,million,8.2824
WDI-2024,Population,2015,CHL,million,17.8701
WDI-2024,Population,2015,CHN,million,1379.86
WDI-2024,Population,2015,CIV,million,23.5967
WDI-2024,Population,2015,CMR,million,23.0127
WDI-2024,Population,2015,COD,million,78.6569
WDI-2024,Population,2015,COG,million,5.0644
WDI-2024,Population,2015,COK,million,0.0177
WDI-2024,Population,2015,COL,million,47.1197
WDI-2024,Population,2015,COM,million,0.7302
WDI-2024,Population,2015,CPV,million,0.5522
WDI-2024,Population,2015,CRI,million,4.8952
WDI-2024,Population,2015,CUB,million,11.3399
WDI-2024,Population,2015,CUW,million,0.158
WDI-2024,Population,2015,CXR,million,0.0018
WDI-2024,Population,2015,CYM,million,0.0609
WDI-2024,Population,2015,CYP,million,1.1873
WDI-2024,Population,2015,CZE,million,10.5461
WDI-2024,Population,2015,DEU,million,81.6866
WDI-2024,Population,2015,DJI,million,1.0063
WDI-2024,Population,2015,DMA,million,0.07
WDI-2024,Population,2015,DNK,million,5.6835
WDI-2024,Population,2015,DOM,million,10.4058
WDI-2024,Population,2015,DZA,million,39.5431
WDI-2024,Population,2015,ECU,million,16.1959
WDI-2024,Population,2015,EGY,million,97.7238
WDI-2024,Population,2015,ERI,million,3.34
WDI-2024,Population,2015,ESH,million,0.4918
WDI-2024,Population,2015,ESP,million,46.4448
WDI-2024,Population,2015,EST,million,1.3154
WDI-2024,Population,2015,ETH,million,102.4719
WDI-2024,Population,2015,FIN,million,5.4795
WDI-2024,Population,2015,FJI,million,0.9172
WDI-2024,Population,2015,FLK,million,0.0034
WDI-2024,Population,2015,FRA,million,66.5483
WDI-2024,Population,2015,FRO,million,0.0488
WDI-2024,Population,2015,FSM,million,0.1095
WDI-2024,Population,2015,GAB,million,2.0285
WDI-2024,Population,2015,GBR,million,65.1162
WDI-2024,Population,2015,GEO,million,3.7253
WDI-2024,Population,2015,GGY,million,0.0616
WDI-2024,Population,2015,GHA,million,28.8709
WDI-2024,Population,2015,GIB,million,0.0325
WDI-2024,Population,2015,GIN,million,11.626
WDI-2024,Population,2015,GLP,million,0.3989
WDI-2024,Population,2015,GMB,million,2.2531
WDI-2024,Population,2015,GNB,million,1.7889
WDI-2024,Population,2015,GNQ,million,1.347
WDI-2024,Population,2015,GRC,million,10.8209
WDI-2024,Population,2015,GRD,million,0.119
WDI-2024,Population,2015,GRL,million,0.0561
WDI-2024,Population,2015,GTM,million,15.5674
WDI-2024,Population,2015,GUF,million,0.257
WDI-2024,Population,2015,GUM,million,0.168
WDI-2024,Population,2015,GUY,million,0.755
WDI-2024,Population,2015,HKG,million,7.2913
WDI-2024,Population,2015,HMD,million,0.0
WDI-2024,Population,2015,HND,million,9.2945
WDI-2024,Population,2015,HRV,million,4.2036
WDI-2024,Population,2015,HTI,million,10.5638
WDI-2024,Population,2015,HUN,million,9.843
WDI-2024,Population,2015,IDN,million,259.092
WDI-2024,Population,2015,IMN,million,0.0836
WDI-2024,Population,2015,IND,million,1322.8665
WDI-2024,Population,2015,IOT,million,0.003
WDI-2024,Population,2015,IRL,million,4.702
WDI-2024,Population,2015,IRN,million,81.7908
WDI-2024,Population,2015,IRQ,million,37.7578
WDI-2024,Population,2015,ISL,million,0.3308
WDI-2024,Population,2015,ISR,million,8.3801
WDI-2024,Population,2015,ITA,million,60.7306
WDI-2024,Population,2015,JAM,million,2.7944
WDI-2024,Population,2015,JEY,million,0.1622
WDI-2024,Population,2015,JOR,million,9.4942
WDI-2024,Population,2015,JPN,million,127.141
WDI-2024,Population,2015,KAZ,million,17.5428
WDI-2024,Population,2015,KEN,million,46.8515
WDI-2024,Population,2015,KGZ,million,5.9569
WDI-2024,Population,2015,KHM,million,15.4175
WDI-2024,Population,2015,KIR,million,0.1167
WDI-2024,Population,2015,KNA,million,0.0478
WDI-2024,Population,2015,KOR,million,51.015
WDI-2024,Population,2015,KWT,million,3.9087
WDI-2024,Population,2015,LAO,million,6.7874
WDI-2024,Population,2015,LBN,million,6.3989
WDI-2024,Population,2015,LBR,million,4.6123
WDI-2024,Population,2015,LBY,million,6.1922
WDI-2024,Population,2015,LCA,million,0.1756
WDI-2024,Population,2015,LIE,million,0.0374
WDI-2024,Population,2015,LKA,million,21.3367
WDI-2024,Population,2015,LSO,million,2.1185
WDI-2024,Population,2015,LTU,million,2.9049
WDI-2024,Population,2015,LUX,million,0.5696
WDI-2024,Population,2015,LVA,million,1.9775
WDI-2024,Population,2015,MAC,million,0.6152
WDI-2024,Population,2015,MAF,million,0.035
WDI-2024,Population,2015,MAR,million,34.6805
WDI-2024,Population,2015,MCO,million,0.0368
WDI-2024,Population,2015,MDA,million,2.836
WDI-2024,Population,2015,MDG,million,24.8509
WDI-2024,Population,2015,MDV,million,0.4356
WDI-2024,Population,2015,MEX,million,120.1499
WDI-2024,Population,2015,MHL,million,0.0494
WDI-2024,Population,2015,MKD,million,2.0702
WDI-2024,Population,2015,MLI,million,18.1129
WDI-2024,Population,2015,MLT,million,0.445
WDI-2024,Population,2015,MMR,million,51.484
WDI-2024,Population,2015,MNE,million,0.6222
WDI-2024,Population,2015,MNG,million,2.9648
WDI-2024,Population,2015,MNP,million,0.0515
WDI-2024,Population,2015,MOZ,million,26.8433
WDI-2024,Population,2015,MRT,million,3.9462
WDI-2024,Population,2015,MSR,million,0.0051
WDI-2024,Population,2015,MTQ,million,0.3834
WDI-2024,Population,2015,MUS,million,1.2629
WDI-2024,Population,2015,MWI,million,16.9389
WDI-2024,Population,2015,MYS,million,31.0688
WDI-2024,Population,2015,MYT,million,0.2495
WDI-2024,Population,2015,NAM,million,2.2827
WDI-2024,Population,2015,NCL,million,0.2695
WDI-2024,Population,2015,NER,million,20.1281
WDI-2024,Population,2015,NFK,million,0.0018
WDI-2024,Population,2015,NGA,million,183.9958
WDI-2024,Population,2015,NIC,million,6.2986
WDI-2024,Population,2015,NIU,million,0.0019
WDI-2024,Population,2015,NLD,million,16.9399
WDI-2024,Population,2015,NOR,million,5.1886
WDI-2024,Population,2015,NPL,million,27.6103
WDI-2024,Population,2015,NRU,million,0.0112
WDI-2024,Population,2015,NZL,million,4.6094
WDI-2024,Population,2015,OMN,million,4.1918
WDI-2024,Population,2015,PAK,million,210.9693
WDI-2024,Population,2015,PAN,million,3.9571
WDI-2024,Population,2015,PCN,million,0.0
WDI-2024,Population,2015,PER,million,30.7119
WDI-2024,Population,2015,PHL,million,103.0314
WDI-2024,Population,2015,PLW,million,0.0178
WDI-2024,Population,2015,PNG,million,8.6822
WDI-2024,Population,2015,POL,million,37.9864
WDI-2024,Population,2015,PRI,million,3.4732
WDI-2024,Population,2015,PRK,million,25.258
WDI-2024,Population,2015,PRT,million,10.3581
WDI-2024,Population,2015,PRY,million,6.178
WDI-2024,Population,2015,PSE,million,4.2701
WDI-2024,Population,2015,PYF,million,0.2918
WDI-2024,Population,2015,QAT,million,2.4146
WDI-2024,Population,2015,REU,million,0.9223
WDI-2024,Population,2015,ROU,million,19.8156
WDI-2024,Population,2015,RUS,million,144.0969
WDI-2024,Population,2015,RWA,million,11.643
WDI-2024,Population,2015,SAU,million,32.7499
WDI-2024,Population,2015,SDN,million,38.1712
WDI-2024,Population,2015,SEN,million,14.3562
WDI-2024,Population,2015,SGP,million,5.535
WDI-2024,Population,2015,SGS,million,0.0
WDI-2024,Population,2015,SHN,million,0.0055
WDI-2024,Population,2015,SJM,million,0.0026
WDI-2024,Population,2015,SLB,million,0.6127
WDI-2024,Population,2015,SLE,million,7.3148
WDI-2024,Population,2015,SLV,million,6.2311
WDI-2024,Population,2015,SMR,million,0.0336
WDI-2024,Population,2015,SOM,million,13.7639
WDI-2024,Population,2015,SPM,million,0.006
WDI-2024,Population,2015,SRB,million,8.8836
WDI-2024,Population,2015,SSD,million,11.1943
WDI-2024,Population,2015,STP,million,0.2011
WDI-2024,Population,2015,SUR,million,0.5755
WDI-2024,Population,2015,SVK,million,5.4238
WDI-2024,Population,2015,SVN,million,2.0635
WDI-2024,Population,2015,SWE,million,9.7992
WDI-2024,Population,2015,SWZ,million,1.1339
WDI-2024,Population,2015,SXM,million,0.0388
WDI-2024,Population,2015,SYC,million,0.0934
WDI-2024,Population,2015,SYR,million,19.2052
WDI-2024,Population,2015,TCA,million,0.0365
WDI-2024,Population,2015,TCD,million,14.1403
WDI-2024,Population,2015,TGO,million,7.4732
WDI-2024,Population,2015,THA,million,70.2944
WDI-2024,Population,2015,TJK,million,8.5241
WDI-2024,Population,2015,TKL,million,0.0014
WDI-2024,Population,2015,TKM,million,5.7664
WDI-2024,Population,2015,TLS,million,1.2058
WDI-2024,Population,2015,TON,million,0.1061
WDI-2024,Population,2015,TTO,million,1.4602
WDI-2024,Population,2015,TUN,million,11.5578
WDI-2024,Population,2015,TUR,million,78.2185
WDI-2024,Population,2015,TUV,million,0.0109
WDI-2024,Population,2015,TWN,million,23.507
WDI-2024,Population,2015,TZA,million,52.5428
WDI-2024,Population,2015,UGA,million,37.4774
WDI-2024,Population,2015,UKR,million,45.154
WDI-2024,Population,2015,UMI,million,0.0003
WDI-2024,Population,2015,URY,million,3.4028
WDI-2024,Population,2015,USA,million,320.739
WDI-2024,Population,2015,UZB,million,31.2989
WDI-2024,Population,2015,VAT,million,0.0005
WDI-2024,Population,2015,VCT,million,0.1065
WDI-2024,Population,2015,VEN,million,30.5297
WDI-2024,Population,2015,VGB,million,0.0294
WDI-2024,Population,2015,VIR,million,0.1077
WDI-2024,Population,2015,VNM,million,92.1914
WDI-2024,Population,2015,VUT,million,0.2764
WDI-2024,Population,2015,WLF,million,0.0122
WDI-2024,Population,2015,WSM,million,0.2036
WDI-2024,Population,2015,World,million,7406.8003
WDI-2024,Population,2015,YEM,million,28.5165
WDI-2024,Population,2015,ZAF,million,55.8765
WDI-2024,Population,2015,ZMB,million,16.2482
WDI-2024,Population,2015,ZWE,million,14.1549
WDI-2024,Population,2020,ABW,million,0.1066
WDI-2024,Population,2020,AFG,million,38.9722
WDI-2024,Population,2020,AGO,million,33.4285
WDI-2024,Population,2020,AIA,million,0.0156
WDI-2024,Population,2020,ALA,million,0.0279
WDI-2024,Population,2020,ALB,million,2.8378
WDI-2024,Population,2020,AND,million,0.0777
WDI-2024,Population,2020,ARE,million,9.2873
WDI-2024,Population,2020,ARG,million,45.3768
WDI-2024,Population,2020,ARM,million,2.8056
WDI-2024,Population,2020,ASM,million,0.0462
WDI-2024,Population,2020,ATA,million,0.001
WDI-2024,Population,2020,ATF,million,0.0001
WDI-2024,Population,2020,ATG,million,0.0927
WDI-2024,Population,2020,AUS,million,25.6492
WDI-2024,Population,2020,AUT,million,8.9169
WDI-2024,Population,2020,AZE,million,10.0931
WDI-2024,Population,2020,BDI,million,12.2202
WDI-2024,Population,2020,BEL,million,11.5386
WDI-2024,Population,2020,BEN,million,12.6431
WDI-2024,Population,2020,BES,million,0.0261
WDI-2024,Population,2020,BFA,million,21.5226
WDI-2024,Population,2020,BGD,million,167.421
WDI-2024,Population,2020,BGR,million,6.934
WDI-2024,Population,2020,BHR,million,1.4775
WDI-2024,Population,2020,BHS,million,0.4065
WDI-2024,Population,2020,BIH,million,3.3184
WDI-2024,Population,2020,BLM,million,0.0107
WDI-2024,Population,2020,BLR,million,9.3799
WDI-2024,Population,2020,BLZ,million,0.3949
WDI-2024,Population,2020,BMU,million,0.0639
WDI-2024,Population,2020,BOL,million,11.9362
WDI-2024,Population,2020,BRA,million,213.1963
WDI-2024,Population,2020,BRB,million,0.2807
WDI-2024,Population,2020,BRN,million,0.4417
WDI-2024,Population,2020,BTN,million,0.7725
WDI-2024,Population,2020,BVT,million,0.0
WDI-2024,Population,2020,BWA,million,2.5464
WDI-2024,Population,2020,CAF,million,5.343
WDI-2024,Population,2020,CAN,million,38.0072
WDI-2024,Population,2020,CCK,million,0.0006
WDI-2024,Population,2020,CHE,million,8.6382
WDI-2024,Population,2020,CHL,million,19.3003
WDI-2024,Population,2020,CHN,million,1411.1
WDI-2024,Population,2020,CIV,million,26.8118
WDI-2024,Population,2020,CMR,million,26.4911
WDI-2024,Population,2020,COD,million,92.8532
WDI-2024,Population,2020,COG,million,5.7022
WDI-2024,Population,2020,COK,million,0.017
WDI-2024,Population,2020,COL,million,50.9307
WDI-2024,Population,2020,COM,million,0.8062
WDI-2024,Population,2020,CPV,million,0.5826
WDI-2024,Population,2020,CRI,million,5.1231
WDI-2024,Population,2020,CUB,million,11.3007
WDI-2024,Population,2020,CUW,million,0.155
WDI-2024,Population,2020,CXR,million,0.0018
WDI-2024,Population,2020,CYM,million,0.0673
WDI-2024,Population,2020,CYP,million,1.2375
WDI-2024,Population,2020,CZE,million,10.6979
WDI-2024,Population,2020,DEU,million,83.1609
WDI-2024,Population,2020,DJI,million,1.0902
WDI-2024,Population,2020,DMA,million,0.072
WDI-2024,Population,2020,DNK,million,5.8314
WDI-2024,Population,2020,DOM,million,10.9997
WDI-2024,Population,2020,DZA,million,43.4517
WDI-2024,Population,2020,ECU,million,17.5886
WDI-2024,Population,2020,EGY,million,107.4651
WDI-2024,Population,2020,ERI,million,3.5559
WDI-2024,Population,2020,ESH,million,0.556
WDI-2024,Population,2020,ESP,million,47.3657
WDI-2024,Population,2020,EST,million,1.3295
WDI-2024,Population,2020,ETH,million,117.1909
WDI-2024,Population,2020,FIN,million,5.5295
WDI-2024,Population,2020,FJI,million,0.9204
WDI-2024,Population,2020,FLK,million,0.0037
WDI-2024,Population,2020,FRA,million,67.5711
WDI-2024,Population,2020,FRO,million,0.0524
WDI-2024,Population,2020,FSM,million,0.1121
WDI-2024,Population,2020,GAB,million,2.2926
WDI-2024,Population,2020,GBR,million,67.0812
WDI-2024,Population,2020,GEO,million,3.7227
WDI-2024,Population,2020,GGY,million,0.0628
WDI-2024,Population,2020,GHA,million,32.1804
WDI-2024,Population,2020,GIB,million,0.0327
WDI-2024,Population,2020,GIN,million,13.2052
WDI-2024,Population,2020,GLP,million,0.3953
WDI-2024,Population,2020,GMB,million,2.574
WDI-2024,Population,2020,GNB,million,2.0158
WDI-2024,Population,2020,GNQ,million,1.596
WDI-2024,Population,2020,GRC,million,10.6986
WDI-2024,Population,2020,GRD,million,0.1237
WDI-2024,Population,2020,GRL,million,0.0564
WDI-2024,Population,2020,GTM,million,16.8583
WDI-2024,Population,2020,GUF,million,0.291
WDI-2024,Population,2020,GUM,million,0.1692
WDI-2024,Population,2020,GUY,million,0.7972
WDI-2024,Population,2020,HKG,million,7.481
WDI-2024,Population,2020,HMD,million,0.0
WDI-2024,Population,2020,HND,million,10.1218
WDI-2024,Population,2020,HRV,million,4.0477
WDI-2024,Population,2020,HTI,million,11.3068
WDI-2024,Population,2020,HUN,million,9.7502
WDI-2024,Population,2020,IDN,million,271.858
WDI-2024,Population,2020,IMN,million,0.084
WDI-2024,Population,2020,IND,million,1396.3871
WDI-2024,Population,2020,IOT,million,0.003
WDI-2024,Population,2020,IRL,million,4.9854
WDI-2024,Population,2020,IRN,million,87.2902
WDI-2024,Population,2020,IRQ,million,42.557
WDI-2024,Population,2020,ISL,million,0.3665
WDI-2024,Population,2020,ISR,million,9.2151
WDI-2024,Population,2020,ITA,million,59.4389
WDI-2024,Population,2020,JAM,million,2.8204
WDI-2024,Population,2020,JEY,million,0.1711
WDI-2024,Population,2020,JOR,million,10.9287
WDI-2024,Population,2020,JPN,million,126.261
WDI-2024,Population,2020,KAZ,million,18.7557
WDI-2024,Population,2020,KEN,million,51.9858
WDI-2024,Population,2020,KGZ,million,6.5799
WDI-2024,Population,2020,KHM,million,16.3969
WDI-2024,Population,2020,KIR,million,0.1265
WDI-2024,Population,2020,KNA,million,0.0476
WDI-2024,Population,2020,KOR,million,51.8362
WDI-2024,Population,2020,KWT,million,4.3604
WDI-2024,Population,2020,LAO,million,7.3194
WDI-2024,Population,2020,LBN,million,5.6629
WDI-2024,Population,2020,LBR,million,5.0876
WDI-2024,Population,2020,LBY,million,6.6539
WDI-2024,Population,2020,LCA,million,0.1792
WDI-2024,Population,2020,LIE,million,0.0388
WDI-2024,Population,2020,LKA,million,21.919
WDI-2024,Population,2020,LSO,million,2.2541
WDI-2024,Population,2020,LTU,million,2.7949
WDI-2024,Population,2020,LUX,million,0.6304
WDI-2024,Population,2020,LVA,million,1.9004
WDI-2024,Population,2020,MAC,million,0.6763
WDI-2024,Population,2020,MAF,million,0.0326
WDI-2024,Population,2020,MAR,million,36.6888
WDI-2024,Population,2020,MCO,million,0.0369
WDI-2024,Population,2020,MDA,million,2.6351
WDI-2024,Population,2020,MDG,million,28.2252
WDI-2024,Population,2020,MDV,million,0.5144
WDI-2024,Population,2020,MEX,million,125.9983
WDI-2024,Population,2020,MHL,million,0.0434
WDI-2024,Population,2020,MKD,million,2.0725
WDI-2024,Population,2020,MLI,million,21.224
WDI-2024,Population,2020,MLT,million,0.5153
WDI-2024,Population,2020,MMR,million,53.4232
WDI-2024,Population,2020,MNE,million,0.6213
WDI-2024,Population,2020,MNG,million,3.2943
WDI-2024,Population,2020,MNP,million,0.0496
WDI-2024,Population,2020,MOZ,million,31.1782
WDI-2024,Population,2020,MRT,million,4.4986
WDI-2024,Population,2020,MSR,million,0.0045
WDI-2024,Population,2020,MTQ,million,0.3702
WDI-2024,Population,2020,MUS,million,1.266
WDI-2024,Population,2020,MWI,million,19.3771
WDI-2024,Population,2020,MYS,million,33.2
WDI-2024,Population,2020,MYT,million,0.3056
WDI-2024,Population,2020,NAM,million,2.4891
WDI-2024,Population,2020,NCL,million,0.2711
WDI-2024,Population,2020,NER,million,24.3336
WDI-2024,Population,2020,NFK,million,0.0018
WDI-2024,Population,2020,NGA,million,208.3274
WDI-2024,Population,2020,NIC,million,6.7559
WDI-2024,Population,2020,NIU,million,0.0019
WDI-2024,Population,2020,NLD,million,17.4415
WDI-2024,Population,2020,NOR,million,5.3795
WDI-2024,Population,2020,NPL,million,29.3486
WDI-2024,Population,2020,NRU,million,0.0123
WDI-2024,Population,2020,NZL,million,5.0902
WDI-2024,Population,2020,OMN,million,4.5434
WDI-2024,Population,2020,PAK,million,227.1967
WDI-2024,Population,2020,PAN,million,4.2944
WDI-2024,Population,2020,PCN,million,0.0
WDI-2024,Population,2020,PER,million,33.3048
WDI-2024,Population,2020,PHL,million,112.191
WDI-2024,Population,2020,PLW,million,0.018
WDI-2024,Population,2020,PNG,million,9.7496
WDI-2024,Population,2020,POL,million,37.8991
WDI-2024,Population,2020,PRI,million,3.2816
WDI-2024,Population,2020,PRK,million,25.8675
WDI-2024,Population,2020,PRT,million,10.2971
WDI-2024,Population,2020,PRY,million,6.6187
WDI-2024,Population,2020,PSE,million,4.8033
WDI-2024,Population,2020,PYF,million,0.3019
WDI-2024,Population,2020,QAT,million,2.7604
WDI-2024,Population,2020,REU,million,0.9576
WDI-2024,Population,2020,ROU,million,19.2653
WDI-2024,Population,2020,RUS,million,144.0731
WDI-2024,Population,2020,RWA,million,13.1464
WDI-2024,Population,2020,SAU,million,35.9971
WDI-2024,Population,2020,SDN,million,44.4405
WDI-2024,Population,2020,SEN,million,16.4361
WDI-2024,Population,2020,SGP,million,5.6858
WDI-2024,Population,2020,SGS,million,0.0
WDI-2024,Population,2020,SHN,million,0.0054
WDI-2024,Population,2020,SJM,million,0.0026
WDI-2024,Population,2020,SLB,million,0.6912
WDI-2024,Population,2020,SLE,million,8.234
WDI-2024,Population,2020,SLV,million,6.2927
WDI-2024,Population,2020,SMR,million,0.034
WDI-2024,Population,2020,SOM,million,16.537
WDI-2024,Population,2020,SPM,million,0.0059
WDI-2024,Population,2020,SRB,million,8.6893
WDI-2024,Population,2020,SSD,million,10.6062
WDI-2024,Population,2020,STP,million,0.2186
WDI-2024,Population,2020,SUR,million,0.6071
WDI-2024,Population,2020,SVK,million,5.4588
WDI-2024,Population,2020,SVN,million,2.1024
WDI-2024,Population,2020,SWE,million,10.3534
WDI-2024,Population,2020,SWZ,million,1.1807
WDI-2024,Population,2020,SXM,million,0.0423
WDI-2024,Population,2020,SYC,million,0.0985
WDI-2024,Population,2020,SYR,million,20.7726
WDI-2024,Population,2020,TCA,million,0.0443
WDI-2024,Population,2020,TCD,million,16.6447
WDI-2024,Population,2020,TGO,million,8.4426
WDI-2024,Population,2020,THA,million,71.4757
WDI-2024,Population,2020,TJK,million,9.5432
WDI-2024,Population,2020,TKL,million,0.0018
WDI-2024,Population,2020,TKM,million,6.2504
WDI-2024,Population,2020,TLS,million,1.3
WDI-2024,Population,2020,TON,million,0.1052
WDI-2024,Population,2020,TTO,million,1.5182
WDI-2024,Population,2020,TUN,million,12.1617
WDI-2024,Population,2020,TUR,million,83.3847
WDI-2024,Population,2020,TUV,million,0.0111
WDI-2024,Population,2020,TWN,million,23.8152
WDI-2024,Population,2020,TZA,million,61.7045
WDI-2024,Population,2020,UGA,million,44.4046
WDI-2024,Population,2020,UKR,million,44.132
WDI-2024,Population,2020,UMI,million,0.0003
WDI-2024,Population,2020,URY,million,3.4291
WDI-2024,Population,2020,USA,million,331.5115
WDI-2024,Population,2020,UZB,million,34.232
WDI-2024,Population,2020,VAT,million,0.0005
WDI-2024,Population,2020,VCT,million,0.1046
WDI-2024,Population,2020,VEN,million,28.4904
WDI-2024,Population,2020,VGB,million,0.0309
WDI-2024,Population,2020,VIR,million,0.1063
WDI-2024,Population,2020,VNM,million,96.6487
WDI-2024,Population,2020,VUT,million,0.3117
WDI-2024,Population,2020,WLF,million,0.0117
WDI-2024,Population,2020,WSM,million,0.2149
WDI-2024,Population,2020,World,million,7823.5196
WDI-2024,Population,2020,YEM,million,32.284
WDI-2024,Population,2020,ZAF,million,58.8019
WDI-2024,Population,2020,ZMB,million,18.9277
WDI-2024,Population,2020,ZWE,million,15.6697
